treatment,leaf_number,image_number,surface,stomata_number,x,y,angle,length
COL-0 LL,2,ab-3,abaxial,8,182.75,161.25,-1.548,18.507
COL-0 LL,2,ab-3,abaxial,6,423.25,152,39.611,18.822
COL-0 LL,2,ab-3,abaxial,9,32.75,135,85.711,20.056
COL-0 LL,2,ab-3,abaxial,7,321.25,127.75,43.091,21.225
COL-0 LL,2,ab-3,abaxial,5,472.5,70.25,-44.029,20.863
COL-0 LL,2,ab-3,abaxial,1,111.25,51.5,88.568,20.006
COL-0 LL,2,ab-3,abaxial,3,304,42,-60.945,20.591
COL-0 LL,2,ab-3,abaxial,4,440.25,12,63.435,21.243
COL-0 LL,2,ab-3,abaxial,2,163.25,5.5,35.362,19.007
COL-0 LL,3,ab-3,abaxial,27,433.5,483,-2.862,20.025
COL-0 LL,3,ab-3,abaxial,33,9.5,478.5,132.709,17.692
COL-0 LL,3,ab-3,abaxial,28,199.25,476.75,57.529,19.558
COL-0 LL,3,ab-3,abaxial,29,171,468,143.746,18.601
COL-0 LL,3,ab-3,abaxial,34,0.5,459.25,90,0.5
COL-0 LL,3,ab-3,abaxial,30,101.25,443,-177.064,19.526
COL-0 LL,3,ab-3,abaxial,25,422.25,429.5,136.005,20.156
COL-0 LL,3,ab-3,abaxial,26,500.25,417.25,10.176,19.812
COL-0 LL,3,ab-3,abaxial,24,206.5,404.25,-1.591,18.007
COL-0 LL,3,ab-3,abaxial,32,3.25,381.25,-45,2.121
COL-0 LL,3,ab-3,abaxial,23,287.25,367.25,70.641,19.609
COL-0 LL,3,ab-3,abaxial,31,113.75,351,19.747,20.718
COL-0 LL,3,ab-3,abaxial,22,439,350,6.34,18.111
COL-0 LL,3,ab-3,abaxial,21,455,337.25,87.064,19.526
COL-0 LL,3,ab-3,abaxial,18,165.5,331,84.289,20.1
COL-0 LL,3,ab-3,abaxial,20,317.75,329,6.17,18.608
COL-0 LL,3,ab-3,abaxial,17,39,293.5,61.928,17
COL-0 LL,3,ab-3,abaxial,19,257.5,284.75,119.745,20.156
COL-0 LL,3,ab-3,abaxial,16,22.25,244,13.627,16.978
COL-0 LL,3,ab-3,abaxial,12,201.75,241.25,23.199,19.039
COL-0 LL,3,ab-3,abaxial,11,308,201.5,33.69,21.633
COL-0 LL,3,ab-3,abaxial,15,67.75,191.75,59.036,20.408
COL-0 LL,3,ab-3,abaxial,9,431.5,183.5,42.879,19.105
COL-0 LL,3,ab-3,abaxial,10,373.75,165.5,13.707,21.101
COL-0 LL,3,ab-3,abaxial,8,477.5,146.5,92.862,20.025
COL-0 LL,3,ab-3,abaxial,13,188,132.5,20.225,20.248
COL-0 LL,3,ab-3,abaxial,14,101,117.25,51.766,21.006
COL-0 LL,3,ab-3,abaxial,6,403.25,83,76.675,19.526
COL-0 LL,3,ab-3,abaxial,1,56.25,67.75,55.125,20.112
COL-0 LL,3,ab-3,abaxial,2,143.75,61.5,79.563,19.32
COL-0 LL,3,ab-3,abaxial,5,315,39.25,84.144,19.602
COL-0 LL,3,ab-3,abaxial,7,463.25,31.75,10.176,19.812
COL-0 LL,3,ab-3,abaxial,4,235.5,0,0,1
COL-0 LL,3,ab-3,abaxial,3,186,0,0,1
COL-0 LL,4,ab-3,abaxial,32,223,481.75,76.908,22.074
COL-0 LL,4,ab-3,abaxial,31,298.25,463.75,30.964,20.408
COL-0 LL,4,ab-3,abaxial,35,483.25,454.75,34.046,22.327
COL-0 LL,4,ab-3,abaxial,27,79.75,445.5,83.211,21.148
COL-0 LL,4,ab-3,abaxial,29,188.5,437.25,67.694,21.077
COL-0 LL,4,ab-3,abaxial,28,167.25,434,-13.627,16.978
COL-0 LL,4,ab-3,abaxial,30,257.25,423,49.844,20.934
COL-0 LL,4,ab-3,abaxial,34,470.75,416.25,48.945,20.555
COL-0 LL,4,ab-3,abaxial,33,405.25,411.5,-5.08,22.589
COL-0 LL,4,ab-3,abaxial,23,6,361,135,16.971
COL-0 LL,4,ab-3,abaxial,24,141.5,348.25,154.722,19.906
COL-0 LL,4,ab-3,abaxial,22,96.5,337.5,24.228,21.932
COL-0 LL,4,ab-3,abaxial,26,457,305.75,90,20.5
COL-0 LL,4,ab-3,abaxial,25,275.75,305.25,139.574,17.734
COL-0 LL,4,ab-3,abaxial,21,20.75,297.5,59.3,18.608
COL-0 LL,4,ab-3,abaxial,19,172,263.75,163.009,18.822
COL-0 LL,4,ab-3,abaxial,15,287.5,259.5,82.235,22.204
COL-0 LL,4,ab-3,abaxial,14,386,258.25,80.789,18.742
COL-0 LL,4,ab-3,abaxial,16,220.75,245,48.013,20.18
COL-0 LL,4,ab-3,abaxial,20,4.25,212.25,62.819,20.797
COL-0 LL,4,ab-3,abaxial,13,511,211.75,90,1.5
COL-0 LL,4,ab-3,abaxial,18,157,176.5,145.491,19.416
COL-0 LL,4,ab-3,abaxial,12,511,166,-90,1
COL-0 LL,4,ab-3,abaxial,17,200.75,162.5,94.764,18.062
COL-0 LL,4,ab-3,abaxial,11,360.5,158,25.346,21.024
COL-0 LL,4,ab-3,abaxial,4,165.75,119.75,-45,19.092
COL-0 LL,4,ab-3,abaxial,3,89.75,116.5,26.003,22.809
COL-0 LL,4,ab-3,abaxial,10,507.5,99.25,73.686,21.36
COL-0 LL,4,ab-3,abaxial,5,254.5,93.5,65.772,21.932
COL-0 LL,4,ab-3,abaxial,9,488,55.25,43.877,18.035
COL-0 LL,4,ab-3,abaxial,8,391.25,54.75,4.185,20.555
COL-0 LL,4,ab-3,abaxial,2,165.25,51.75,-7.306,19.66
COL-0 LL,4,ab-3,abaxial,1,6,29.5,49.086,19.849
COL-0 LL,4,ab-3,abaxial,7,348.5,28.25,-26.565,21.243
COL-0 LL,4,ab-3,abaxial,6,297,12.25,19.855,19.138
COL-0 LL,1,ab-4,abaxial,22,71.5,508,45,1.414
COL-0 LL,1,ab-4,abaxial,21,48,486.5,144.782,20.809
COL-0 LL,1,ab-4,abaxial,23,348.75,442,-16.314,21.36
COL-0 LL,1,ab-4,abaxial,24,381.25,436.25,10.713,18.828
COL-0 LL,1,ab-4,abaxial,20,28.25,388.25,152.819,20.797
COL-0 LL,1,ab-4,abaxial,15,483.25,381,60.803,19.474
COL-0 LL,1,ab-4,abaxial,18,199.25,380,-165.619,20.131
COL-0 LL,1,ab-4,abaxial,19,52,378.25,-165.964,18.554
COL-0 LL,1,ab-4,abaxial,17,211.75,343.25,144.462,21.506
COL-0 LL,1,ab-4,abaxial,16,330.25,336.25,131.309,21.966
COL-0 LL,1,ab-4,abaxial,12,53,271.75,133.995,20.156
COL-0 LL,1,ab-4,abaxial,13,298.25,255.75,136.79,22.638
COL-0 LL,1,ab-4,abaxial,14,448.75,251,27.216,19.679
COL-0 LL,1,ab-4,abaxial,11,98.5,232,129.806,23.431
COL-0 LL,1,ab-4,abaxial,10,83.25,202.75,52.352,22.102
COL-0 LL,1,ab-4,abaxial,8,446.25,153,-14.931,23.286
COL-0 LL,1,ab-4,abaxial,9,267.5,135,155.772,21.932
COL-0 LL,1,ab-4,abaxial,4,222.25,104.75,128.884,19.912
COL-0 LL,1,ab-4,abaxial,7,482.75,80.75,14.349,22.192
COL-0 LL,1,ab-4,abaxial,5,272.75,73.75,25.907,19.455
COL-0 LL,1,ab-4,abaxial,6,312.75,65.25,-4.185,20.555
COL-0 LL,1,ab-4,abaxial,3,48.5,51.75,25.278,19.906
COL-0 LL,1,ab-4,abaxial,2,212.25,6.25,-12.995,20.012
COL-0 LL,1,ab-4,abaxial,1,67.5,3.75,-9.039,22.277
COL-0 LL,2,ab-4,abaxial,26,440,491.75,24.102,20.815
COL-0 LL,2,ab-4,abaxial,25,31.25,488,135.939,21.57
COL-0 LL,2,ab-4,abaxial,24,101,472.25,129.611,18.822
COL-0 LL,2,ab-4,abaxial,22,198.75,424,128.454,21.708
COL-0 LL,2,ab-4,abaxial,21,361,407.5,86.82,18.028
COL-0 LL,2,ab-4,abaxial,23,143.75,386.75,142.352,22.102
COL-0 LL,2,ab-4,abaxial,20,355,383,25.346,21.024
COL-0 LL,2,ab-4,abaxial,19,273.75,372.25,145.125,20.112
COL-0 LL,2,ab-4,abaxial,16,427,346,113.199,22.847
COL-0 LL,2,ab-4,abaxial,18,175.25,338.25,107.447,18.344
COL-0 LL,2,ab-4,abaxial,14,406.5,307.75,123.69,23.436
COL-0 LL,2,ab-4,abaxial,17,70,298.75,60.573,22.389
COL-0 LL,2,ab-4,abaxial,13,266,283.5,2.603,22.023
COL-0 LL,2,ab-4,abaxial,15,446.25,283.25,71.565,20.555
COL-0 LL,2,ab-4,abaxial,12,168.25,259.5,115.278,19.906
COL-0 LL,2,ab-4,abaxial,11,44.75,220.5,15.124,19.164
COL-0 LL,2,ab-4,abaxial,8,198,156.5,50.906,20.616
COL-0 LL,2,ab-4,abaxial,7,256.75,156.25,22.068,19.962
COL-0 LL,2,ab-4,abaxial,9,175.5,151.5,38.66,19.209
COL-0 LL,2,ab-4,abaxial,6,332.75,140,124.077,20.524
COL-0 LL,2,ab-4,abaxial,10,70.25,138.5,-28.393,21.03
COL-0 LL,2,ab-4,abaxial,4,440.75,127,20.726,19.78
COL-0 LL,2,ab-4,abaxial,5,316.25,101.75,101.821,21.966
COL-0 LL,2,ab-4,abaxial,1,132.25,36.75,10.176,19.812
COL-0 LL,2,ab-4,abaxial,2,441,30.25,15.376,20.742
COL-0 LL,2,ab-4,abaxial,3,470,10,111.801,21.541
COL-0 LL,3,ab-4,abaxial,32,455.75,503,40.601,23.049
COL-0 LL,3,ab-4,abaxial,27,163,498.75,-23.806,18.581
COL-0 LL,3,ab-4,abaxial,26,64.5,486,23.962,19.698
COL-0 LL,3,ab-4,abaxial,30,377.25,446.25,-3.814,22.55
COL-0 LL,3,ab-4,abaxial,28,163,437,5.194,22.091
COL-0 LL,3,ab-4,abaxial,31,446.25,424.5,120.256,20.839
COL-0 LL,3,ab-4,abaxial,25,5.75,395,21.801,2.693
COL-0 LL,3,ab-4,abaxial,29,187.75,392.5,66.975,21.731
COL-0 LL,3,ab-4,abaxial,24,75.25,384,69.444,21.36
COL-0 LL,3,ab-4,abaxial,22,431.75,364.25,-55.954,22.327
COL-0 LL,3,ab-4,abaxial,23,34,363.5,-2.49,23.022
COL-0 LL,3,ab-4,abaxial,18,291.5,359.75,65.433,19.242
COL-0 LL,3,ab-4,abaxial,17,278.25,344.25,-5.194,16.568
COL-0 LL,3,ab-4,abaxial,19,359.75,320.75,35.538,21.506
COL-0 LL,3,ab-4,abaxial,16,125.25,316.5,62.176,20.353
COL-0 LL,3,ab-4,abaxial,15,218.25,279.75,-1.273,22.506
COL-0 LL,3,ab-4,abaxial,20,377.5,275.75,-25.408,22.142
COL-0 LL,3,ab-4,abaxial,21,511,264,-90,1
COL-0 LL,3,ab-4,abaxial,13,19,256,111.801,21.541
COL-0 LL,3,ab-4,abaxial,12,63,227.5,116.565,22.361
COL-0 LL,3,ab-4,abaxial,10,469.75,219.5,34.439,21.219
COL-0 LL,3,ab-4,abaxial,11,211.25,216,156.615,20.156
COL-0 LL,3,ab-4,abaxial,9,319.5,186,122.276,22.472
COL-0 LL,3,ab-4,abaxial,8,355,178.5,90,18
COL-0 LL,3,ab-4,abaxial,14,60.75,145.25,43.091,21.225
COL-0 LL,3,ab-4,abaxial,2,187.5,134.25,45.939,21.57
COL-0 LL,3,ab-4,abaxial,3,246,106.25,70.253,20.718
COL-0 LL,3,ab-4,abaxial,1,87.5,89.75,-53.973,20.402
COL-0 LL,3,ab-4,abaxial,7,440,83.5,113.962,19.698
COL-0 LL,3,ab-4,abaxial,4,287.75,43.5,2.663,21.523
COL-0 LL,3,ab-4,abaxial,6,500.5,42.25,4.514,19.059
COL-0 LL,3,ab-4,abaxial,5,391.5,25,7.431,23.195
COL-0 LL,4,ab-4,abaxial,33,499.25,510,0,1.5
COL-0 LL,4,ab-4,abaxial,31,54.75,489.25,-28.496,19.912
COL-0 LL,4,ab-4,abaxial,32,449.25,481.75,-40.764,19.144
COL-0 LL,4,ab-4,abaxial,30,307.25,464.75,-3.991,21.552
COL-0 LL,4,ab-4,abaxial,29,317.75,444,138.366,18.062
COL-0 LL,4,ab-4,abaxial,28,117.5,439.5,15.255,22.804
COL-0 LL,4,ab-4,abaxial,27,217.75,429,94.514,19.059
COL-0 LL,4,ab-4,abaxial,26,157.75,416.75,1.397,20.506
COL-0 LL,4,ab-4,abaxial,24,496,383.75,-1.591,18.007
COL-0 LL,4,ab-4,abaxial,23,375.75,379.25,-13.671,19.039
COL-0 LL,4,ab-4,abaxial,25,250,373.75,-3.9,22.051
COL-0 LL,4,ab-4,abaxial,22,403,304.75,24.102,20.815
COL-0 LL,4,ab-4,abaxial,20,240,298.25,146.659,22.743
COL-0 LL,4,ab-4,abaxial,19,124.75,292,134.091,22.277
COL-0 LL,4,ab-4,abaxial,18,43.5,286.5,54.462,17.205
COL-0 LL,4,ab-4,abaxial,21,364,266.75,61.607,21.03
COL-0 LL,4,ab-4,abaxial,15,404.5,235,16.699,20.881
COL-0 LL,4,ab-4,abaxial,17,31.75,233,-23.703,22.389
COL-0 LL,4,ab-4,abaxial,7,176.75,210.75,39.289,21.319
COL-0 LL,4,ab-4,abaxial,16,330.75,208.5,59.744,20.839
COL-0 LL,4,ab-4,abaxial,6,145,171.5,128.66,19.209
COL-0 LL,4,ab-4,abaxial,14,480,168.25,-57.848,20.67
COL-0 LL,4,ab-4,abaxial,5,60.5,162.75,22.036,22.655
COL-0 LL,4,ab-4,abaxial,9,260.75,153.75,50.356,22.727
COL-0 LL,4,ab-4,abaxial,8,240,120.75,61.607,21.03
COL-0 LL,4,ab-4,abaxial,12,400.25,119.25,-27.121,23.033
COL-0 LL,4,ab-4,abaxial,13,463,104.5,-14.744,19.647
COL-0 LL,4,ab-4,abaxial,4,0,88.25,-90,1.5
COL-0 LL,4,ab-4,abaxial,3,56.25,75,-36.027,20.402
COL-0 LL,4,ab-4,abaxial,10,279.25,66,139.686,21.639
COL-0 LL,4,ab-4,abaxial,2,183,35.25,34.077,20.524
COL-0 LL,4,ab-4,abaxial,11,454.75,25.75,-24.677,20.359
COL-0 LL,4,ab-4,abaxial,1,141,1.5,0,1
COL-0 LL,1,ad-1,adaxial,19,272.75,510.75,18.435,1.581
COL-0 LL,1,ad-1,adaxial,18,96.25,505,-63.435,1.118
COL-0 LL,1,ad-1,adaxial,17,494.25,443,91.302,22.006
COL-0 LL,1,ad-1,adaxial,12,76.5,416.75,103.707,21.101
COL-0 LL,1,ad-1,adaxial,13,237.25,396.25,77.005,20.012
COL-0 LL,1,ad-1,adaxial,16,348.25,389.5,29.745,20.156
COL-0 LL,1,ad-1,adaxial,11,98.75,386.75,-24.864,22.594
COL-0 LL,1,ad-1,adaxial,14,245.25,357.75,48.691,21.966
COL-0 LL,1,ad-1,adaxial,15,348,344,82.235,22.204
COL-0 LL,1,ad-1,adaxial,8,0.5,288.25,90,1.5
COL-0 LL,1,ad-1,adaxial,9,166,255,48.576,22.672
COL-0 LL,1,ad-1,adaxial,10,351.75,243.5,71.114,20.081
COL-0 LL,1,ad-1,adaxial,5,362.75,214.5,-11.041,20.887
COL-0 LL,1,ad-1,adaxial,7,130,187,25.346,21.024
COL-0 LL,1,ad-1,adaxial,4,425.5,173.5,68.199,21.541
COL-0 LL,1,ad-1,adaxial,6,159.25,132.5,-52.001,20.304
COL-0 LL,1,ad-1,adaxial,2,288,78,50.194,23.431
COL-0 LL,1,ad-1,adaxial,3,484,28,37.875,22.804
COL-0 LL,1,ad-1,adaxial,1,175.25,0.75,45,0.707
COL-0 LL,2,ad-1,adaxial,27,419.25,501,58.299,19.981
COL-0 LL,2,ad-1,adaxial,22,6.25,499,101.56,22.456
COL-0 LL,2,ad-1,adaxial,26,380.75,493,52.001,20.304
COL-0 LL,2,ad-1,adaxial,23,308.5,444.5,127.405,21.401
COL-0 LL,2,ad-1,adaxial,21,102.25,442.5,72.801,21.983
COL-0 LL,2,ad-1,adaxial,24,335,431.75,50.013,20.23
COL-0 LL,2,ad-1,adaxial,25,361,394.75,90,22.5
COL-0 LL,2,ad-1,adaxial,20,162.75,392,-15.593,22.322
COL-0 LL,2,ad-1,adaxial,19,78,374.25,29.197,19.474
COL-0 LL,2,ad-1,adaxial,15,62.5,286.5,92.862,20.025
COL-0 LL,2,ad-1,adaxial,18,319.25,283.5,49.844,20.934
COL-0 LL,2,ad-1,adaxial,16,218.5,277.75,126.027,20.402
COL-0 LL,2,ad-1,adaxial,14,100,272.75,73.686,21.36
COL-0 LL,2,ad-1,adaxial,17,273.5,265.75,18.886,20.081
COL-0 LL,2,ad-1,adaxial,13,0.75,254.5,0,0.5
COL-0 LL,2,ad-1,adaxial,11,82.5,211.25,132.274,22.299
COL-0 LL,2,ad-1,adaxial,8,415.5,195.5,131.186,21.26
COL-0 LL,2,ad-1,adaxial,10,205,182.5,110.225,20.248
COL-0 LL,2,ad-1,adaxial,7,479,161.75,82.057,21.708
COL-0 LL,2,ad-1,adaxial,9,297.75,154.5,128.454,21.708
COL-0 LL,2,ad-1,adaxial,12,26.25,108.75,41.532,23.377
COL-0 LL,2,ad-1,adaxial,6,438,98.75,105.593,22.322
COL-0 LL,2,ad-1,adaxial,2,236,80.5,57.995,18.868
COL-0 LL,2,ad-1,adaxial,3,260.75,71.75,-28.301,22.147
COL-0 LL,2,ad-1,adaxial,4,363,44.5,64.799,18.788
COL-0 LL,2,ad-1,adaxial,1,123.5,15.75,-61.607,21.03
COL-0 LL,2,ad-1,adaxial,5,382.5,8.75,-30.256,20.839
COL-0 LL,3,ad-1,adaxial,19,285.75,504.5,-40.314,21.639
COL-0 LL,3,ad-1,adaxial,18,164.25,477.5,141.766,21.006
COL-0 LL,3,ad-1,adaxial,13,386,421,142.125,22.804
COL-0 LL,3,ad-1,adaxial,15,258.5,399,136.848,21.932
COL-0 LL,3,ad-1,adaxial,17,69.5,389.75,178.636,21.006
COL-0 LL,3,ad-1,adaxial,14,363.75,389,71.114,20.081
COL-0 LL,3,ad-1,adaxial,16,161.5,373.25,164.624,20.742
COL-0 LL,3,ad-1,adaxial,12,461.25,304.5,78.44,22.456
COL-0 LL,3,ad-1,adaxial,10,250.25,300.25,100.713,18.828
COL-0 LL,3,ad-1,adaxial,8,21.75,274,106.46,22.94
COL-0 LL,3,ad-1,adaxial,11,314.5,264.75,-11.004,18.337
COL-0 LL,3,ad-1,adaxial,9,126.25,264.75,137.045,19.812
COL-0 LL,3,ad-1,adaxial,7,254.5,202.25,-23.025,21.731
COL-0 LL,3,ad-1,adaxial,6,121.25,161.75,30.964,20.408
COL-0 LL,3,ad-1,adaxial,3,387.75,142,116.565,21.243
COL-0 LL,3,ad-1,adaxial,1,55,109.75,53.973,20.402
COL-0 LL,3,ad-1,adaxial,2,365,106,-29.055,20.591
COL-0 LL,3,ad-1,adaxial,4,443,43.75,149.744,20.839
COL-0 LL,3,ad-1,adaxial,5,413.5,24.25,136.042,19.449
COL-0 LL,4,ad-1,adaxial,23,132.5,494,98.973,19.235
COL-0 LL,4,ad-1,adaxial,27,454,474,20.225,20.248
COL-0 LL,4,ad-1,adaxial,26,439,448,-14.036,20.616
COL-0 LL,4,ad-1,adaxial,24,362.5,445,90,1
COL-0 LL,4,ad-1,adaxial,21,206.75,433.25,54.866,16.508
COL-0 LL,4,ad-1,adaxial,28,511,427.25,90,0.5
COL-0 LL,4,ad-1,adaxial,22,253.5,420.25,72.897,20.402
COL-0 LL,4,ad-1,adaxial,20,215.25,412.5,120.256,20.839
COL-0 LL,4,ad-1,adaxial,25,372.75,396.25,68.962,20.893
COL-0 LL,4,ad-1,adaxial,17,294,341,98.973,19.235
COL-0 LL,4,ad-1,adaxial,16,472.5,330.25,84.685,21.593
COL-0 LL,4,ad-1,adaxial,18,112.25,300.5,-2.793,20.524
COL-0 LL,4,ad-1,adaxial,19,133.5,282.25,59.859,17.923
COL-0 LL,4,ad-1,adaxial,14,329.5,268,67.166,20.616
COL-0 LL,4,ad-1,adaxial,15,445.75,266.5,19.983,17.557
COL-0 LL,4,ad-1,adaxial,13,103.75,214.75,93.814,22.55
COL-0 LL,4,ad-1,adaxial,12,225.25,204,29.745,20.156
COL-0 LL,4,ad-1,adaxial,11,309.25,161.25,121.866,21.783
COL-0 LL,4,ad-1,adaxial,7,485.75,159.25,55.886,18.722
COL-0 LL,4,ad-1,adaxial,6,444.5,147.5,53.13,20
COL-0 LL,4,ad-1,adaxial,8,510.25,131.5,-63.435,1.118
COL-0 LL,4,ad-1,adaxial,5,401.5,131.5,-26.565,20.125
COL-0 LL,4,ad-1,adaxial,10,206,105.75,72.031,19.449
COL-0 LL,4,ad-1,adaxial,9,122,101.25,71.147,21.662
COL-0 LL,4,ad-1,adaxial,4,360.75,29.5,83.211,21.148
COL-0 LL,4,ad-1,adaxial,2,190.75,26.25,52.352,22.102
COL-0 LL,4,ad-1,adaxial,1,46,17.75,87.337,21.523
COL-0 LL,4,ad-1,adaxial,3,221.75,11.5,63.435,19.007
COL-0 LL,1,ad-2,adaxial,10,346.75,461.75,15.751,20.261
COL-0 LL,1,ad-2,adaxial,11,181.25,454,21.318,22.006
COL-0 LL,1,ad-2,adaxial,9,438.75,440,32.152,20.67
COL-0 LL,1,ad-2,adaxial,8,454.75,330.75,23.839,23.505
COL-0 LL,1,ad-2,adaxial,5,203.75,288.5,-12.529,23.049
COL-0 LL,1,ad-2,adaxial,6,319.5,272,-45,21.213
COL-0 LL,1,ad-2,adaxial,7,392.75,225.5,41.878,19.474
COL-0 LL,1,ad-2,adaxial,3,152.5,188.25,51.766,21.006
COL-0 LL,1,ad-2,adaxial,12,447.75,161.75,-1.397,20.506
COL-0 LL,1,ad-2,adaxial,2,195.75,138.75,98.842,22.771
COL-0 LL,1,ad-2,adaxial,1,427,54.25,-9.926,20.304
COL-0 LL,1,ad-2,adaxial,4,76.25,1,-3.094,18.527
COL-0 LL,2,ad-2,adaxial,18,351.25,510.75,45,0.707
COL-0 LL,2,ad-2,adaxial,19,461.75,458.5,37.117,23.2
COL-0 LL,2,ad-2,adaxial,15,139.5,446.5,5.44,21.095
COL-0 LL,2,ad-2,adaxial,17,259,425.5,36.384,23.601
COL-0 LL,2,ad-2,adaxial,16,210,413,35.838,22.204
COL-0 LL,2,ad-2,adaxial,14,443.25,386.5,-7.595,22.699
COL-0 LL,2,ad-2,adaxial,12,401.25,329,30.343,23.754
COL-0 LL,2,ad-2,adaxial,10,130.25,320.75,129.289,21.319
COL-0 LL,2,ad-2,adaxial,13,508.75,276.75,45,0.707
COL-0 LL,2,ad-2,adaxial,9,14.25,273.25,111.571,23.119
COL-0 LL,2,ad-2,adaxial,11,300.25,253.5,21.318,22.006
COL-0 LL,2,ad-2,adaxial,8,98.75,238,26.003,22.809
COL-0 LL,2,ad-2,adaxial,6,473.25,176,71.94,24.192
COL-0 LL,2,ad-2,adaxial,7,299.25,168,149.265,21.523
COL-0 LL,2,ad-2,adaxial,5,411.5,158.5,52.125,22.804
COL-0 LL,2,ad-2,adaxial,4,493.5,70.25,60.255,20.156
COL-0 LL,2,ad-2,adaxial,2,211.5,69.25,-65.433,19.242
COL-0 LL,2,ad-2,adaxial,1,15,62.5,-65.772,21.932
COL-0 LL,2,ad-2,adaxial,3,336.75,55.25,80.754,21.783
COL-0 LL,3,ad-2,adaxial,29,499.25,509,116.565,1.118
COL-0 LL,3,ad-2,adaxial,32,200,497.5,156.038,19.698
COL-0 LL,3,ad-2,adaxial,28,484,487.5,-7.765,22.204
COL-0 LL,3,ad-2,adaxial,31,201,479.5,151.189,22.825
COL-0 LL,3,ad-2,adaxial,30,386,477.5,135,21.213
COL-0 LL,3,ad-2,adaxial,27,508.25,456.25,-45,0.707
COL-0 LL,3,ad-2,adaxial,22,160.5,444.75,7.125,20.156
COL-0 LL,3,ad-2,adaxial,21,57,442.5,59.534,19.723
COL-0 LL,3,ad-2,adaxial,26,492,428.25,-28.926,21.708
COL-0 LL,3,ad-2,adaxial,24,274.5,424.5,90,18
COL-0 LL,3,ad-2,adaxial,25,371.75,424,-2.663,21.523
COL-0 LL,3,ad-2,adaxial,20,1.25,418.5,0,0.5
COL-0 LL,3,ad-2,adaxial,23,221,408,138.814,21.26
COL-0 LL,3,ad-2,adaxial,17,353,337.5,143.13,25
COL-0 LL,3,ad-2,adaxial,16,356.5,319.75,148.815,22.209
COL-0 LL,3,ad-2,adaxial,19,0.25,297.25,108.435,1.581
COL-0 LL,3,ad-2,adaxial,15,282,296.75,44.029,20.863
COL-0 LL,3,ad-2,adaxial,14,426.25,287.75,-175.815,20.555
COL-0 LL,3,ad-2,adaxial,33,0.5,264.25,-26.565,1.118
COL-0 LL,3,ad-2,adaxial,13,427.75,256.25,144.462,21.506
COL-0 LL,3,ad-2,adaxial,18,37,249.5,136.848,21.932
COL-0 LL,3,ad-2,adaxial,12,486.25,227.5,147.848,20.67
COL-0 LL,3,ad-2,adaxial,10,165.25,198,155.225,21.477
COL-0 LL,3,ad-2,adaxial,11,82.25,191,148.841,25.125
COL-0 LL,3,ad-2,adaxial,9,186.75,175.75,123.311,20.94
COL-0 LL,3,ad-2,adaxial,8,89.25,132.25,-17.592,21.506
COL-0 LL,3,ad-2,adaxial,7,435.5,120,112.834,20.616
COL-0 LL,3,ad-2,adaxial,4,306.5,111.5,17.526,19.925
COL-0 LL,3,ad-2,adaxial,6,411,71.25,-34.778,21.915
COL-0 LL,3,ad-2,adaxial,5,387.25,67.75,112.068,19.962
COL-0 LL,3,ad-2,adaxial,3,189.75,52.25,-3.991,21.552
COL-0 LL,3,ad-2,adaxial,1,33,42,75.964,20.616
COL-0 LL,3,ad-2,adaxial,2,150.5,23.5,-26.565,22.361
COL-0 LL,4,ad-2,adaxial,27,43.5,488.75,37.999,20.304
COL-0 LL,4,ad-2,adaxial,23,480.5,455.5,-31.43,21.095
COL-0 LL,4,ad-2,adaxial,24,216.25,430.75,88.603,20.506
COL-0 LL,4,ad-2,adaxial,22,485.5,420.75,25.408,22.142
COL-0 LL,4,ad-2,adaxial,21,449,414,-6.34,18.111
COL-0 LL,4,ad-2,adaxial,26,125,410.5,98.13,21.213
COL-0 LL,4,ad-2,adaxial,25,310.25,403,137.726,22.299
COL-0 LL,4,ad-2,adaxial,17,315,367.25,107.969,19.449
COL-0 LL,4,ad-2,adaxial,18,399.5,333,168.69,20.396
COL-0 LL,4,ad-2,adaxial,15,139,327,84.289,20.1
COL-0 LL,4,ad-2,adaxial,14,46.75,300,72.072,17.868
COL-0 LL,4,ad-2,adaxial,16,228.25,293,31.218,19.294
COL-0 LL,4,ad-2,adaxial,19,386.75,291.75,40.426,17.734
COL-0 LL,4,ad-2,adaxial,20,478.5,276.25,71.075,18.5
COL-0 LL,4,ad-2,adaxial,13,179.75,260.25,4.399,19.558
COL-0 LL,4,ad-2,adaxial,12,390.25,212,25.942,20.573
COL-0 LL,4,ad-2,adaxial,11,479.5,164.5,64.983,16.553
COL-0 LL,4,ad-2,adaxial,8,305.5,163.25,114.305,17.007
COL-0 LL,4,ad-2,adaxial,7,117.75,154.75,68.962,20.893
COL-0 LL,4,ad-2,adaxial,5,138,133.25,7.907,18.173
COL-0 LL,4,ad-2,adaxial,6,77.25,118,32.152,20.67
COL-0 LL,4,ad-2,adaxial,9,386.25,105.25,-25.974,21.691
COL-0 LL,4,ad-2,adaxial,4,228.75,90,55.222,21.915
COL-0 LL,4,ad-2,adaxial,10,467.75,72.75,-4.185,20.555
COL-0 LL,4,ad-2,adaxial,2,202.5,46.25,-22.62,19.5
COL-0 LL,4,ad-2,adaxial,3,305.25,26.5,69.444,21.36
COL-0 LL,4,ad-2,adaxial,1,162,3.25,-26.565,1.118
COL-0 LL,1,ad-3,adaxial,15,185,508.75,-26.565,1.118
