"treatment","leaf_number","image_number","x","y","area","reject","surface","stomata_number","angle","length","light","density"
"COL-0 HL",1,"ab-3",127.25,183.75,2810.03803677629,FALSE,"abaxial",23,42.955,19.812,"High Light",93
"COL-0 HL",1,"ab-3",128.5,53,NA,TRUE,"abaxial",3,93.18,18.028,"High Light",93
"COL-0 HL",1,"ab-3",14,240,NA,TRUE,"abaxial",31,46.975,20.518,"High Light",93
"COL-0 HL",1,"ab-3",145,163.25,1543.83856554209,FALSE,"abaxial",21,55.561,21.219,"High Light",93
"COL-0 HL",1,"ab-3",146.75,122,3403.68985113566,FALSE,"abaxial",19,6.52,17.614,"High Light",93
"COL-0 HL",1,"ab-3",150.5,42,NA,TRUE,"abaxial",4,99.866,23.345,"High Light",93
"COL-0 HL",1,"ab-3",158,89,2710.64401317464,FALSE,"abaxial",20,27.759,21.471,"High Light",93
"COL-0 HL",1,"ab-3",16,161.25,NA,TRUE,"abaxial",26,90,20.5,"High Light",93
"COL-0 HL",1,"ab-3",164,179.25,2600.20235499853,FALSE,"abaxial",22,93.945,14.534,"High Light",93
"COL-0 HL",1,"ab-3",164,316,4279.27484325197,FALSE,"abaxial",75,174.289,20.1,"High Light",93
"COL-0 HL",1,"ab-3",170.75,246.75,3016.58452732206,FALSE,"abaxial",33,75.651,22.192,"High Light",93
"COL-0 HL",1,"ab-3",176.75,476.25,NA,TRUE,"abaxial",88,54.462,21.506,"High Light",93
"COL-0 HL",1,"ab-3",19.5,97.75,NA,TRUE,"abaxial",28,35.707,19.704,"High Light",93
"COL-0 HL",1,"ab-3",190.75,426,3912.16202495407,FALSE,"abaxial",84,24.944,23.712,"High Light",93
"COL-0 HL",1,"ab-3",192.75,298.75,2387.16106846496,FALSE,"abaxial",74,73.179,22.461,"High Light",93
"COL-0 HL",1,"ab-3",204.25,29,NA,TRUE,"abaxial",5,65.659,23.049,"High Light",93
"COL-0 HL",1,"ab-3",206.5,131,2530.87731490154,FALSE,"abaxial",18,56.31,25.239,"High Light",93
"COL-0 HL",1,"ab-3",209.5,405.5,2533.60009699507,FALSE,"abaxial",85,14.036,20.616,"High Light",93
"COL-0 HL",1,"ab-3",216.25,254.75,1939.12398003988,FALSE,"abaxial",34,51.582,18.507,"High Light",93
"COL-0 HL",1,"ab-3",218.25,506.5,NA,TRUE,"abaxial",87,63.435,NA,"High Light",93
"COL-0 HL",1,"ab-3",222.25,373.75,2771.11914721052,FALSE,"abaxial",67,88.531,19.506,"High Light",93
"COL-0 HL",1,"ab-3",231,107.5,2244.13749858167,FALSE,"abaxial",17,87.614,24.021,"High Light",93
"COL-0 HL",1,"ab-3",231.25,183.75,1460.8649977616,FALSE,"abaxial",36,69.624,18.668,"High Light",93
"COL-0 HL",1,"ab-3",236,170.75,2508.79068082295,FALSE,"abaxial",92,126.384,11.8,"High Light",93
"COL-0 HL",1,"ab-3",236.25,211.25,2836.66137247005,FALSE,"abaxial",35,74.249,20.261,"High Light",93
"COL-0 HL",1,"ab-3",238.75,275.75,2103.31664715758,FALSE,"abaxial",72,169.287,18.828,"High Light",93
"COL-0 HL",1,"ab-3",244,303.75,1534.46148097108,FALSE,"abaxial",73,174.289,15.075,"High Light",93
"COL-0 HL",1,"ab-3",250.5,386.5,3281.89607805888,FALSE,"abaxial",66,39.472,22.023,"High Light",93
"COL-0 HL",1,"ab-3",250.75,93.75,2031.91565693903,FALSE,"abaxial",91,71.565,11.068,"High Light",93
"COL-0 HL",1,"ab-3",253,508.5,NA,TRUE,"abaxial",86,90,NA,"High Light",93
"COL-0 HL",1,"ab-3",255.5,322.25,1753.52348967242,FALSE,"abaxial",68,49.145,24.459,"High Light",93
"COL-0 HL",1,"ab-3",255.75,78.25,1611.3110386064,FALSE,"abaxial",16,45,19.092,"High Light",93
"COL-0 HL",1,"ab-3",261.75,483.75,2564.72438899944,FALSE,"abaxial",65,88.363,17.507,"High Light",93
"COL-0 HL",1,"ab-3",269.5,44.25,NA,TRUE,"abaxial",6,51.766,21.006,"High Light",93
"COL-0 HL",1,"ab-3",28.5,4,NA,TRUE,"abaxial",1,45,NA,"High Light",93
"COL-0 HL",1,"ab-3",287.5,322.5,2573.04752013308,FALSE,"abaxial",69,68.199,21.541,"High Light",93
"COL-0 HL",1,"ab-3",291,448,3316.44025899292,FALSE,"abaxial",59,52.595,21.401,"High Light",93
"COL-0 HL",1,"ab-3",294.5,18.75,NA,TRUE,"abaxial",7,-14.036,18.554,"High Light",93
"COL-0 HL",1,"ab-3",30,79,NA,TRUE,"abaxial",29,31.608,15.264,"High Light",93
"COL-0 HL",1,"ab-3",302.25,70.5,3369.96259146836,FALSE,"abaxial",15,103.325,19.526,"High Light",93
"COL-0 HL",1,"ab-3",304,191.5,4572.18951393737,FALSE,"abaxial",37,48.576,22.672,"High Light",93
"COL-0 HL",1,"ab-3",309,253,2673.40383841487,FALSE,"abaxial",71,90,22,"High Light",93
"COL-0 HL",1,"ab-3",31.75,141.75,NA,TRUE,"abaxial",27,55.886,18.722,"High Light",93
"COL-0 HL",1,"ab-3",313,306.75,3390.02770955018,FALSE,"abaxial",70,152.176,20.353,"High Light",93
"COL-0 HL",1,"ab-3",317,494.5,NA,TRUE,"abaxial",89,165.964,12.369,"High Light",93
"COL-0 HL",1,"ab-3",324.5,259,2885.6511135024,FALSE,"abaxial",90,85.601,13.038,"High Light",93
"COL-0 HL",1,"ab-3",325.75,403,3630.06533376395,FALSE,"abaxial",58,4.485,25.578,"High Light",93
"COL-0 HL",1,"ab-3",335.5,494.75,NA,TRUE,"abaxial",64,1.432,20.006,"High Light",93
"COL-0 HL",1,"ab-3",345.5,118.25,2938.40940535226,FALSE,"abaxial",14,1.591,18.007,"High Light",93
"COL-0 HL",1,"ab-3",356.75,99,1776.71638165738,FALSE,"abaxial",13,50.194,19.526,"High Light",93
"COL-0 HL",1,"ab-3",357.25,168.25,2751.86038444265,FALSE,"abaxial",38,22.521,22.192,"High Light",93
"COL-0 HL",1,"ab-3",360.25,450.25,2401.86402368789,FALSE,"abaxial",60,93.366,25.544,"High Light",93
"COL-0 HL",1,"ab-3",366,387.25,2361.9086625085,FALSE,"abaxial",56,49.399,23.049,"High Light",93
"COL-0 HL",1,"ab-3",371.25,5.75,NA,TRUE,"abaxial",8,13.671,19.039,"High Light",93
"COL-0 HL",1,"ab-3",374,363,4645.21101549808,FALSE,"abaxial",57,135,22.627,"High Light",93
"COL-0 HL",1,"ab-3",380,209.75,3434.29698373317,FALSE,"abaxial",46,79.461,21.869,"High Light",93
"COL-0 HL",1,"ab-3",384.25,100,1725.49779457014,FALSE,"abaxial",12,84.958,17.066,"High Light",93
"COL-0 HL",1,"ab-3",384.25,440.5,2905.29439218865,FALSE,"abaxial",61,84.644,16.07,"High Light",93
"COL-0 HL",1,"ab-3",394.5,65,2613.0927122283,FALSE,"abaxial",11,171.87,14.142,"High Light",93
"COL-0 HL",1,"ab-3",400.75,141.25,1772.03600981168,FALSE,"abaxial",39,35.134,16.508,"High Light",93
"COL-0 HL",1,"ab-3",410.75,282.75,2723.26924420147,FALSE,"abaxial",53,29.578,21.272,"High Light",93
"COL-0 HL",1,"ab-3",419.5,187.5,2043.54705483947,FALSE,"abaxial",45,8.531,20.224,"High Light",93
"COL-0 HL",1,"ab-3",419.5,480,NA,TRUE,"abaxial",62,30.964,17.493,"High Light",93
"COL-0 HL",1,"ab-3",423.25,264.25,1884.13421593274,FALSE,"abaxial",47,91.736,16.508,"High Light",93
"COL-0 HL",1,"ab-3",425,44.25,1135.05885883232,FALSE,"abaxial",93,142.306,13.901,"High Light",93
"COL-0 HL",1,"ab-3",425.75,137,2069.01731696936,FALSE,"abaxial",40,56.659,22.743,"High Light",93
"COL-0 HL",1,"ab-3",426.25,298,1976.4581687629,FALSE,"abaxial",52,-10.954,15.788,"High Light",93
"COL-0 HL",1,"ab-3",430.5,20.75,NA,TRUE,"abaxial",9,-40.462,22.344,"High Light",93
"COL-0 HL",1,"ab-3",441.75,46,NA,TRUE,"abaxial",10,94.086,21.054,"High Light",93
"COL-0 HL",1,"ab-3",443,293,1808.85309071349,FALSE,"abaxial",51,-3.366,17.029,"High Light",93
"COL-0 HL",1,"ab-3",447.75,226,2680.03503691941,FALSE,"abaxial",48,44.17,24.398,"High Light",93
"COL-0 HL",1,"ab-3",448.75,164.25,2088.29624351497,FALSE,"abaxial",42,80.838,15.7,"High Light",93
"COL-0 HL",1,"ab-3",468.5,404.5,5056.64304949071,FALSE,"abaxial",55,31.43,21.095,"High Light",93
"COL-0 HL",1,"ab-3",47.5,25.75,NA,TRUE,"abaxial",2,38.157,26.707,"High Light",93
"COL-0 HL",1,"ab-3",47.75,321.5,NA,TRUE,"abaxial",78,83.211,21.148,"High Light",93
"COL-0 HL",1,"ab-3",473.5,327.75,NA,TRUE,"abaxial",50,113.962,24.622,"High Light",93
"COL-0 HL",1,"ab-3",476.25,98.25,NA,TRUE,"abaxial",41,29.291,23.505,"High Light",93
"COL-0 HL",1,"ab-3",486,189,NA,TRUE,"abaxial",43,34.38,23.022,"High Light",93
"COL-0 HL",1,"ab-3",493.75,387.5,NA,TRUE,"abaxial",54,51.546,21.708,"High Light",93
"COL-0 HL",1,"ab-3",503.25,253.75,NA,TRUE,"abaxial",49,45,21.92,"High Light",93
"COL-0 HL",1,"ab-3",507.5,170.25,NA,TRUE,"abaxial",44,90,19.5,"High Light",93
"COL-0 HL",1,"ab-3",51.75,437.75,NA,TRUE,"abaxial",83,56.689,20.94,"High Light",93
"COL-0 HL",1,"ab-3",510,484,NA,TRUE,"abaxial",63,45,NA,"High Light",93
"COL-0 HL",1,"ab-3",57.25,162,2904.99483827986,FALSE,"abaxial",25,62.176,20.353,"High Light",93
"COL-0 HL",1,"ab-3",57.25,191.75,3302.9372486022,FALSE,"abaxial",24,49.764,25.544,"High Light",93
"COL-0 HL",1,"ab-3",71,304.5,3487.62108084443,FALSE,"abaxial",77,18.435,22.136,"High Light",93
"COL-0 HL",1,"ab-3",84.25,391.5,3437.00913079936,FALSE,"abaxial",80,95.947,24.13,"High Light",93
"COL-0 HL",1,"ab-3",90,444.75,NA,TRUE,"abaxial",82,96.911,16.621,"High Light",93
"COL-0 HL",1,"ab-4",10.5,408,NA,TRUE,"abaxial",63,11.31,20.396,"High Light",81
"COL-0 HL",1,"ab-4",113.25,220.75,4792.14072997443,FALSE,"abaxial",35,124.046,22.327,"High Light",81
"COL-0 HL",1,"ab-4",116,135.25,4398.32270678945,FALSE,"abaxial",36,8.366,17.183,"High Light",81
"COL-0 HL",1,"ab-4",118.5,30.25,1994.3144932379,FALSE,"abaxial",4,-36.87,22.5,"High Light",81
"COL-0 HL",1,"ab-4",123.25,410.75,4775.48122058837,FALSE,"abaxial",64,71.565,23.717,"High Light",81
"COL-0 HL",1,"ab-4",148,3.75,NA,TRUE,"abaxial",3,-90,NA,"High Light",81
"COL-0 HL",1,"ab-4",148.75,272.75,5432.61676331915,FALSE,"abaxial",48,53.366,24.3,"High Light",81
"COL-0 HL",1,"ab-4",149.75,131.25,2335.90569845158,FALSE,"abaxial",31,110.695,24.052,"High Light",81
"COL-0 HL",1,"ab-4",150.5,366.75,2944.42414979048,FALSE,"abaxial",45,-26.565,19.007,"High Light",81
"COL-0 HL",1,"ab-4",153.75,485.5,NA,TRUE,"abaxial",79,36.193,25.402,"High Light",81
"COL-0 HL",1,"ab-4",154.25,446.25,2349.93343748403,FALSE,"abaxial",65,40.764,19.144,"High Light",81
"COL-0 HL",1,"ab-4",166.5,93.75,4348.99209253362,FALSE,"abaxial",30,32.574,21.36,"High Light",81
"COL-0 HL",1,"ab-4",176.75,344.5,2038.29877002007,FALSE,"abaxial",46,112.443,24.885,"High Light",81
"COL-0 HL",1,"ab-4",188.25,310.25,3127.05664189369,FALSE,"abaxial",47,91.219,23.505,"High Light",81
"COL-0 HL",1,"ab-4",188.5,428.25,3667.99973339819,FALSE,"abaxial",66,124.439,21.219,"High Light",81
"COL-0 HL",1,"ab-4",191.5,156,4369.22830798015,FALSE,"abaxial",32,126.254,18.601,"High Light",81
"COL-0 HL",1,"ab-4",206.25,121.25,2175.02807236638,FALSE,"abaxial",29,127.147,20.7,"High Light",81
"COL-0 HL",1,"ab-4",216.25,353.75,2484.37940190041,FALSE,"abaxial",58,-151.26,17.678,"High Light",81
"COL-0 HL",1,"ab-4",218,482.25,NA,TRUE,"abaxial",78,53.807,25.402,"High Light",81
"COL-0 HL",1,"ab-4",235.75,102.5,3462.54686575551,FALSE,"abaxial",28,12.2,18.927,"High Light",81
"COL-0 HL",1,"ab-4",236.75,345.5,4288.18014986072,FALSE,"abaxial",57,155.433,19.242,"High Light",81
"COL-0 HL",1,"ab-4",243.5,212.5,4107.9805052453,FALSE,"abaxial",33,54.782,20.809,"High Light",81
"COL-0 HL",1,"ab-4",245.75,262.75,3388.45177988954,FALSE,"abaxial",49,65.136,22.594,"High Light",81
"COL-0 HL",1,"ab-4",253.25,24.75,NA,TRUE,"abaxial",7,70.115,24.99,"High Light",81
"COL-0 HL",1,"ab-4",261.75,438.75,4730.85582550651,FALSE,"abaxial",67,41.309,21.966,"High Light",81
"COL-0 HL",1,"ab-4",267.5,465,NA,TRUE,"abaxial",68,-2.603,22.023,"High Light",81
"COL-0 HL",1,"ab-4",273.5,265.75,3306.0422519101,FALSE,"abaxial",50,87.207,20.524,"High Light",81
"COL-0 HL",1,"ab-4",277.25,188,2412.32235195951,FALSE,"abaxial",34,-27.096,24.151,"High Light",81
"COL-0 HL",1,"ab-4",285.5,83.75,3382.01506176295,FALSE,"abaxial",26,153.435,23.479,"High Light",81
"COL-0 HL",1,"ab-4",287.25,148.75,3759.07529956512,FALSE,"abaxial",25,131.532,23.377,"High Light",81
"COL-0 HL",1,"ab-4",290.25,468.5,NA,TRUE,"abaxial",69,27.216,19.679,"High Light",81
"COL-0 HL",1,"ab-4",293.25,55.75,3274.95207795959,FALSE,"abaxial",27,10.713,18.828,"High Light",81
"COL-0 HL",1,"ab-4",3.25,11.75,NA,TRUE,"abaxial",1,-45,NA,"High Light",81
"COL-0 HL",1,"ab-4",316,191.75,2124.22596723555,FALSE,"abaxial",24,143.13,22.5,"High Light",81
"COL-0 HL",1,"ab-4",318.75,327.25,4356.32915051973,FALSE,"abaxial",56,82.304,18.668,"High Light",81
"COL-0 HL",1,"ab-4",32.5,141,NA,TRUE,"abaxial",38,0,17,"High Light",81
"COL-0 HL",1,"ab-4",321.5,303,1963.00295283596,FALSE,"abaxial",51,67.166,20.616,"High Light",81
"COL-0 HL",1,"ab-4",336.5,202.5,2940.5607337741,FALSE,"abaxial",22,130.914,19.849,"High Light",81
"COL-0 HL",1,"ab-4",338.5,275.25,2826.36356515129,FALSE,"abaxial",52,69.59,22.94,"High Light",81
"COL-0 HL",1,"ab-4",346.75,457,NA,TRUE,"abaxial",70,33.69,27.042,"High Light",81
"COL-0 HL",1,"ab-4",349,4.75,NA,TRUE,"abaxial",8,14.676,21.708,"High Light",81
"COL-0 HL",1,"ab-4",367.25,413,4049.471309343,FALSE,"abaxial",71,5.08,22.589,"High Light",81
"COL-0 HL",1,"ab-4",369.75,149.75,4235.33547219234,FALSE,"abaxial",21,153.97,23.927,"High Light",81
"COL-0 HL",1,"ab-4",372,36.25,2364.72901573677,FALSE,"abaxial",11,56.31,23.436,"High Light",81
"COL-0 HL",1,"ab-4",373.25,360,3059.08395143821,FALSE,"abaxial",55,32.829,18.446,"High Light",81
"COL-0 HL",1,"ab-4",382.75,245.5,4707.85390381231,FALSE,"abaxial",23,70.145,19.138,"High Light",81
"COL-0 HL",1,"ab-4",384.5,130.5,3810.16177260469,FALSE,"abaxial",20,135,18.385,"High Light",81
"COL-0 HL",1,"ab-4",387.75,70,4016.6189197438,FALSE,"abaxial",12,104.676,21.708,"High Light",81
"COL-0 HL",1,"ab-4",392.75,2,NA,TRUE,"abaxial",9,-116.565,NA,"High Light",81
"COL-0 HL",1,"ab-4",395.5,293.25,3506.67436214578,FALSE,"abaxial",53,119.427,22.389,"High Light",81
"COL-0 HL",1,"ab-4",398.75,448.5,3307.83559598241,FALSE,"abaxial",72,49.268,23.754,"High Light",81
"COL-0 HL",1,"ab-4",400.75,345.5,2018.39187785194,FALSE,"abaxial",54,134.091,22.277,"High Light",81
"COL-0 HL",1,"ab-4",405.25,494.25,NA,TRUE,"abaxial",73,3.991,21.552,"High Light",81
"COL-0 HL",1,"ab-4",43.25,156.75,NA,TRUE,"abaxial",37,100.176,19.812,"High Light",81
"COL-0 HL",1,"ab-4",43.25,37.75,NA,TRUE,"abaxial",6,93.814,22.55,"High Light",81
"COL-0 HL",1,"ab-4",434,358.25,3797.65361795753,FALSE,"abaxial",59,51.34,22.411,"High Light",81
"COL-0 HL",1,"ab-4",44.25,87.75,NA,TRUE,"abaxial",40,86.76,26.542,"High Light",81
"COL-0 HL",1,"ab-4",450.25,96.75,3203.22732920152,FALSE,"abaxial",13,13.57,14.916,"High Light",81
"COL-0 HL",1,"ab-4",454.75,470.25,2842.65671090344,FALSE,"abaxial",74,57.529,19.558,"High Light",81
"COL-0 HL",1,"ab-4",459.5,511,NA,TRUE,"abaxial",77,0,NA,"High Light",81
"COL-0 HL",1,"ab-4",460.5,3,NA,TRUE,"abaxial",10,-45,NA,"High Light",81
"COL-0 HL",1,"ab-4",464.5,273.5,NA,TRUE,"abaxial",62,98.973,19.235,"High Light",81
"COL-0 HL",1,"ab-4",470.25,87,NA,TRUE,"abaxial",14,2.793,20.524,"High Light",81
"COL-0 HL",1,"ab-4",471,244.75,NA,TRUE,"abaxial",19,45.939,21.57,"High Light",81
"COL-0 HL",1,"ab-4",477,378.5,3716.36228712813,FALSE,"abaxial",60,110.225,20.248,"High Light",81
"COL-0 HL",1,"ab-4",479.75,486.5,NA,FALSE,"abaxial",75,44.119,22.984,"High Light",81
"COL-0 HL",1,"ab-4",482.25,153.25,4156.57658331497,FALSE,"abaxial",17,-68.499,17.734,"High Light",81
"COL-0 HL",1,"ab-4",50,495,NA,FALSE,"abaxial",81,29.055,20.591,"High Light",81
"COL-0 HL",1,"ab-4",504.75,144.25,NA,TRUE,"abaxial",16,-73.179,22.461,"High Light",81
"COL-0 HL",1,"ab-4",505,111,NA,TRUE,"abaxial",15,-53.746,18.601,"High Light",81
"COL-0 HL",1,"ab-4",507.25,382.25,NA,TRUE,"abaxial",61,69.905,21.829,"High Light",81
"COL-0 HL",1,"ab-4",509.5,440.25,NA,TRUE,"abaxial",76,-36.87,NA,"High Light",81
"COL-0 HL",1,"ab-4",510.5,209.25,NA,TRUE,"abaxial",18,-90,NA,"High Light",81
"COL-0 HL",1,"ab-4",55.75,189.5,NA,TRUE,"abaxial",39,108.004,21.03,"High Light",81
"COL-0 HL",1,"ab-4",57.5,335.25,NA,TRUE,"abaxial",43,22.443,24.885,"High Light",81
"COL-0 HL",1,"ab-4",68.25,288,NA,TRUE,"abaxial",42,-8.326,20.718,"High Light",81
"COL-0 HL",1,"ab-4",73.5,249.75,NA,TRUE,"abaxial",41,40.156,20.934,"High Light",81
"COL-0 HL",1,"ab-4",88.5,500.25,NA,TRUE,"abaxial",80,-95.315,21.593,"High Light",81
"COL-0 HL",1,"ab-4",91.5,347,4005.4423242969,FALSE,"abaxial",44,-18.435,18.974,"High Light",81
"COL-0 HL",1,"ab-4",91.75,5,NA,TRUE,"abaxial",2,63.435,NA,"High Light",81
"COL-0 HL",1,"ab-4",98.25,42.5,2765.56843063958,FALSE,"abaxial",5,0,16.5,"High Light",81
"COL-0 HL",1,"ab-5",108.75,175.75,4745.79228029134,FALSE,"abaxial",24,68.962,20.893,"High Light",65
"COL-0 HL",1,"ab-5",124.5,377.75,5432.8727577073,FALSE,"abaxial",45,84.92,22.589,"High Light",65
"COL-0 HL",1,"ab-5",129.75,104.25,4449.36385523418,FALSE,"abaxial",18,27.255,18.561,"High Light",65
"COL-0 HL",1,"ab-5",132.75,13.5,NA,TRUE,"abaxial",1,31.159,25.125,"High Light",65
"COL-0 HL",1,"ab-5",133.5,134.5,2390.89714033558,FALSE,"abaxial",17,74.745,22.804,"High Light",65
"COL-0 HL",1,"ab-5",147.25,439,4289.71556897577,FALSE,"abaxial",51,-5.572,20.597,"High Light",65
"COL-0 HL",1,"ab-5",157,32.5,NA,TRUE,"abaxial",2,87.138,20.025,"High Light",65
"COL-0 HL",1,"ab-5",16.5,210,NA,TRUE,"abaxial",23,14.036,20.616,"High Light",65
"COL-0 HL",1,"ab-5",16.5,485.25,NA,TRUE,"abaxial",65,133.831,17.328,"High Light",65
"COL-0 HL",1,"ab-5",176.5,133.25,3314.73925852224,FALSE,"abaxial",16,45.83,24.398,"High Light",65
"COL-0 HL",1,"ab-5",178,450.25,3302.78075466377,FALSE,"abaxial",52,93.468,16.53,"High Light",65
"COL-0 HL",1,"ab-5",179.5,507,NA,TRUE,"abaxial",62,-19.29,21.19,"High Light",65
"COL-0 HL",1,"ab-5",192.75,181.75,4690.29898748464,FALSE,"abaxial",25,-3.652,23.548,"High Light",65
"COL-0 HL",1,"ab-5",203,70.25,4394.47241696675,FALSE,"abaxial",3,6.203,23.135,"High Light",65
"COL-0 HL",1,"ab-5",209.25,260.25,5302.13814473243,FALSE,"abaxial",28,88.603,20.506,"High Light",65
"COL-0 HL",1,"ab-5",209.75,232,3892.62489231953,FALSE,"abaxial",26,14.931,23.286,"High Light",65
"COL-0 HL",1,"ab-5",211.75,391.75,6689.63581825484,FALSE,"abaxial",44,50.042,24.135,"High Light",65
"COL-0 HL",1,"ab-5",221.75,259,3158.54908307494,FALSE,"abaxial",29,82.875,12.093,"High Light",65
"COL-0 HL",1,"ab-5",235.25,500.75,NA,TRUE,"abaxial",61,99.689,20.797,"High Light",65
"COL-0 HL",1,"ab-5",247.75,28.5,NA,TRUE,"abaxial",4,129.806,11.715,"High Light",65
"COL-0 HL",1,"ab-5",256,481.25,NA,TRUE,"abaxial",60,105.124,19.164,"High Light",65
"COL-0 HL",1,"ab-5",257.75,129.25,5355.4814441464,FALSE,"abaxial",15,21.038,20.893,"High Light",65
"COL-0 HL",1,"ab-5",26.25,145.25,NA,TRUE,"abaxial",21,77.347,25.11,"High Light",65
"COL-0 HL",1,"ab-5",263.5,357.5,5334.7740540557,FALSE,"abaxial",42,65.556,24.166,"High Light",65
"COL-0 HL",1,"ab-5",266.25,23.75,NA,TRUE,"abaxial",5,17.592,21.506,"High Light",65
"COL-0 HL",1,"ab-5",291,149.5,4923.97576192044,FALSE,"abaxial",14,52.595,21.401,"High Light",65
"COL-0 HL",1,"ab-5",295,307.75,3892.25030035016,FALSE,"abaxial",43,21.125,23.585,"High Light",65
"COL-0 HL",1,"ab-5",306.25,263.25,2878.81914708788,FALSE,"abaxial",30,150.422,21.272,"High Light",65
"COL-0 HL",1,"ab-5",310.25,236.5,3309.35348984169,FALSE,"abaxial",31,7.943,21.708,"High Light",65
"COL-0 HL",1,"ab-5",313,357,3259.8428002783,FALSE,"abaxial",41,90,18,"High Light",65
"COL-0 HL",1,"ab-5",325,483.75,NA,TRUE,"abaxial",59,57.848,20.67,"High Light",65
"COL-0 HL",1,"ab-5",33,325,NA,TRUE,"abaxial",48,92.603,22.023,"High Light",65
"COL-0 HL",1,"ab-5",335.5,356.25,6839.8639126733,FALSE,"abaxial",40,60.573,22.389,"High Light",65
"COL-0 HL",1,"ab-5",338.25,238,3708.42147702028,FALSE,"abaxial",32,82.875,20.156,"High Light",65
"COL-0 HL",1,"ab-5",34.75,91.5,NA,FALSE,"abaxial",19,60.461,17.241,"High Light",65
"COL-0 HL",1,"ab-5",349.5,160.5,3382.1757227829,FALSE,"abaxial",13,105.255,22.804,"High Light",65
"COL-0 HL",1,"ab-5",359,136.75,3750.12860766143,FALSE,"abaxial",11,74.578,15.042,"High Light",65
"COL-0 HL",1,"ab-5",36.5,187.5,NA,TRUE,"abaxial",22,80.538,24.331,"High Light",65
"COL-0 HL",1,"ab-5",370.25,472.75,NA,TRUE,"abaxial",54,91.273,22.506,"High Light",65
"COL-0 HL",1,"ab-5",38.5,486.5,NA,TRUE,"abaxial",64,140.528,22.023,"High Light",65
"COL-0 HL",1,"ab-5",381.25,443,7539.26027419708,FALSE,"abaxial",53,17.103,20.402,"High Light",65
"COL-0 HL",1,"ab-5",389.25,142.5,4065.84354605738,FALSE,"abaxial",12,81.703,24.254,"High Light",65
"COL-0 HL",1,"ab-5",39.75,67.75,NA,FALSE,"abaxial",20,24.677,20.359,"High Light",65
"COL-0 HL",1,"ab-5",404,259.5,6640.138133092,FALSE,"abaxial",33,76.608,21.587,"High Light",65
"COL-0 HL",1,"ab-5",406,96.5,4728.29149106577,FALSE,"abaxial",6,116.565,20.125,"High Light",65
"COL-0 HL",1,"ab-5",422.25,85,NA,FALSE,"abaxial",7,39.987,20.23,"High Light",65
"COL-0 HL",1,"ab-5",430.25,504,NA,TRUE,"abaxial",56,24.305,17.007,"High Light",65
"COL-0 HL",1,"ab-5",451.75,498,NA,TRUE,"abaxial",55,-29.745,20.156,"High Light",65
"COL-0 HL",1,"ab-5",454,289.25,4546.80117102906,FALSE,"abaxial",34,12.095,21.477,"High Light",65
"COL-0 HL",1,"ab-5",473.5,235.5,NA,TRUE,"abaxial",37,32.905,20.248,"High Light",65
"COL-0 HL",1,"ab-5",476.5,151.25,3827.18488133158,FALSE,"abaxial",8,138.814,15.945,"High Light",65
"COL-0 HL",1,"ab-5",479,297.5,1497.76421481014,FALSE,"abaxial",35,101.31,20.396,"High Light",65
"COL-0 HL",1,"ab-5",482.25,508.75,NA,TRUE,"abaxial",57,-4.399,19.558,"High Light",65
"COL-0 HL",1,"ab-5",492.75,295.25,NA,TRUE,"abaxial",36,105.642,12.981,"High Light",65
"COL-0 HL",1,"ab-5",493,148.75,NA,FALSE,"abaxial",9,84.685,21.593,"High Light",65
"COL-0 HL",1,"ab-5",5.75,367.75,NA,TRUE,"abaxial",49,56.689,20.94,"High Light",65
"COL-0 HL",1,"ab-5",501.5,355.75,NA,TRUE,"abaxial",38,31.185,22.209,"High Light",65
"COL-0 HL",1,"ab-5",501.75,174,NA,TRUE,"abaxial",10,75.964,22.677,"High Light",65
"COL-0 HL",1,"ab-5",504.75,466.5,NA,FALSE,"abaxial",58,107.199,21.983,"High Light",65
"COL-0 HL",1,"ab-5",510.5,386,NA,TRUE,"abaxial",39,90,NA,"High Light",65
"COL-0 HL",1,"ab-5",53,421.25,NA,TRUE,"abaxial",50,53.393,21.8,"High Light",65
"COL-0 HL",1,"ab-5",68.5,317.75,4388.96120461767,FALSE,"abaxial",47,125.096,22.611,"High Light",65
"COL-0 HL",1,"ab-5",73,488,NA,TRUE,"abaxial",63,51.34,25.612,"High Light",65
"COL-0 HL",1,"ab-5",93.25,242,7380.25191590107,FALSE,"abaxial",27,-9.273,24.824,"High Light",65
"COL-0 HL",1,"ab-5",96,362.25,3708.43125049526,FALSE,"abaxial",46,11.07,23.436,"High Light",65
"COL-0 HL",1,"ad-1",1,224.25,NA,TRUE,"adaxial",55,26.565,NA,"High Light",86
"COL-0 HL",1,"ad-1",1,462.25,NA,TRUE,"adaxial",64,-26.565,NA,"High Light",86
"COL-0 HL",1,"ad-1",1.25,336.75,NA,TRUE,"adaxial",60,45,NA,"High Light",86
"COL-0 HL",1,"ad-1",111,261,2592.75423793321,FALSE,"adaxial",59,123.69,21.633,"High Light",86
"COL-0 HL",1,"ad-1",116.5,442.5,NA,TRUE,"adaxial",68,135,24.042,"High Light",86
"COL-0 HL",1,"ad-1",119.75,192.5,3041.78564945673,FALSE,"adaxial",51,119.899,23.071,"High Light",86
"COL-0 HL",1,"ad-1",123,305.25,3830.70171005497,FALSE,"adaxial",58,126.027,20.402,"High Light",86
